app_class,scenario,device,energy
LowResTwoDCNSApps,Proxy_Only,m-0-1 ,161155.81700000004
LowResTwoDCNSApps,Proxy_Only,m-0-2 ,161155.81700000004
LowResTwoDCNSApps,Proxy_Only,m-0-3 ,161155.81700000004
TwoDCNSApps,Proxy_Cloud,cloud ,2371245.791428567
TwoDCNSApps,Proxy_Cloud,proxy-server ,176253.98712000067
TwoDCNSApps,Proxy_Cloud,d-0 ,0.0
TwoDCNSApps,Proxy_Cloud,m-0-0 ,162443.5870000004
TwoDCNSApps,Proxy_Cloud,m-0-1 ,162443.5870000004
TwoDCNSApps,Proxy_Cloud,m-0-2 ,162443.5870000004
TwoDCNSApps,Proxy_Cloud,m-0-3 ,162443.5870000004
HighResTwoDCNSApps,Proxy_Cloud,cloud ,2373281.582857136
HighResTwoDCNSApps,Proxy_Cloud,proxy-server ,183603.0905119996
HighResTwoDCNSApps,Proxy_Cloud,d-0 ,0.0
HighResTwoDCNSApps,Proxy_Cloud,m-0-0 ,164749.35699999979
HighResTwoDCNSApps,Proxy_Cloud,m-0-1 ,164749.35699999979
HighResTwoDCNSApps,Proxy_Cloud,m-0-2 ,164749.35699999979
HighResTwoDCNSApps,Proxy_Cloud,m-0-3 ,164749.35699999979
LowResTwoDCNSApps,Proxy_Cloud,cloud ,2370227.895714284
LowResTwoDCNSApps,Proxy_Cloud,proxy-server ,171342.28129800165
LowResTwoDCNSApps,Proxy_Cloud,d-0 ,0.0
LowResTwoDCNSApps,Proxy_Cloud,m-0-0 ,161155.81700000004
LowResTwoDCNSApps,Proxy_Cloud,m-0-1 ,161155.81700000004
LowResTwoDCNSApps,Proxy_Cloud,m-0-2 ,161155.81700000004
LowResTwoDCNSApps,Proxy_Cloud,m-0-3 ,161155.81700000004
TwoDCNSApps,Cloud_Only,cloud ,2475501.8742857054
TwoDCNSApps,Cloud_Only,proxy-server ,0.0
TwoDCNSApps,Cloud_Only,d-0 ,0.0
TwoDCNSApps,Cloud_Only,m-0-0 ,162443.5870000004
TwoDCNSApps,Cloud_Only,m-0-1 ,162443.5870000004
TwoDCNSApps,Cloud_Only,m-0-2 ,162443.5870000004
TwoDCNSApps,Cloud_Only,m-0-3 ,162443.5870000004
