,1,Min,Max,Avg
Cloud Energy,2664000.0,2664000.0,2664000.0,2664000.0,
App_Cloud Energy,0.0,0.0,0.0,0.0,
Proxy Energy,169476.41942000002,169476.41942000002,169476.41942000002,169476.41942000002,
App_Proxy Energy,14202.280502856998,14202.280502856998,14202.280502856998,14202.280502856998,
Router Energy,214228.91435000143,214228.91435000143,214228.91435000143,214228.91435000146,
App_Router Energy,214228.91435000143,214228.91435000143,214228.91435000143,214228.91435000146,
Smartphone_1 Energy,174878.19537999984,174878.19537999984,174878.19537999984,174878.19537999984,
App_Smartphone_1 Energy,171933.60345999818,171933.60345999818,171933.60345999818,171933.60345999818,
Smartphone_2 Energy,174847.77753999972,174847.77753999972,174847.77753999972,174847.77753999972,
App_Smartphone_2 Energy,171410.52417999864,171410.52417999864,171410.52417999864,171410.52417999864,
Smartphone_3 Energy,174605.45281999971,174605.45281999971,174605.45281999971,174605.45281999971,
App_Smartphone_3 Energy,167243.39593999786,167243.39593999786,167243.39593999786,167243.39593999786,
Smartphone_4 Energy,174651.78199999986,174651.78199999986,174651.78199999986,174651.78199999986,
App_Smartphone_4 Energy,168040.0939999972,168040.0939999972,168040.0939999972,168040.0939999972,
Execution time,317.0,317.0,317.0,317.0,
Delay_1,83.7059414168942,83.7059414168942,83.7059414168942,83.7059414168942,
PLAYER_GAME_STATE,1.6019047619047342,1.6019047619047342,1.6019047619047342,1.6019047619047342,
EEG,83.7059414168942,3.628354274501673,3.628354274501673,83.7059414168942,43.66714784569794,
CONCENTRATION,0.10726640076872254,0.10726640076872254,0.10726640076872254,0.10726640076872256,
SENSOR,98.88839179233295,98.88839179233295,98.88839179233295,98.88839179233294,
GLOBAL_GAME_STATE,0.05600000000004002,0.05600000000004002,0.05600000000004002,0.05600000000004002,
Cost of execution in cloud,0.0,0.0,0.0,0.0,
Total network usage,3976.5,3976.5,3976.5,3976.5,
