app_class,scenario,device,energy
LowResTwoDCNSApps,Proxy_Only,m-0-1 ,161980.81600000078
LowResTwoDCNSApps,Proxy_Only,m-0-2 ,161980.81600000078
LowResTwoDCNSApps,Proxy_Only,m-0-3 ,161980.81600000078
TwoDCNSApps,Proxy_Cloud,cloud ,2415087.438571419
TwoDCNSApps,Proxy_Cloud,proxy-server ,182228.40924600055
TwoDCNSApps,Proxy_Cloud,d-0 ,0.0
TwoDCNSApps,Proxy_Cloud,m-0-0 ,163915.01599999997
TwoDCNSApps,Proxy_Cloud,m-0-1 ,163915.01599999997
TwoDCNSApps,Proxy_Cloud,m-0-2 ,163915.01599999997
TwoDCNSApps,Proxy_Cloud,m-0-3 ,163915.01599999997
HighResTwoDCNSApps,Proxy_Cloud,cloud ,2421431.099999988
HighResTwoDCNSApps,Proxy_Cloud,proxy-server ,195459.68087799984
HighResTwoDCNSApps,Proxy_Cloud,d-0 ,0.0
HighResTwoDCNSApps,Proxy_Cloud,m-0-0 ,167783.41599999947
HighResTwoDCNSApps,Proxy_Cloud,m-0-1 ,167783.41599999947
HighResTwoDCNSApps,Proxy_Cloud,m-0-2 ,167783.41599999947
HighResTwoDCNSApps,Proxy_Cloud,m-0-3 ,167783.41599999947
LowResTwoDCNSApps,Proxy_Cloud,cloud ,2411884.233571428
LowResTwoDCNSApps,Proxy_Cloud,proxy-server ,175639.5136630014
LowResTwoDCNSApps,Proxy_Cloud,d-0 ,0.0
LowResTwoDCNSApps,Proxy_Cloud,m-0-0 ,161980.81600000078
LowResTwoDCNSApps,Proxy_Cloud,m-0-1 ,161980.81600000078
LowResTwoDCNSApps,Proxy_Cloud,m-0-2 ,161980.81600000078
LowResTwoDCNSApps,Proxy_Cloud,m-0-3 ,161980.81600000078
TwoDCNSApps,Cloud_Only,cloud ,2493434.9252071953
TwoDCNSApps,Cloud_Only,proxy-server ,0.0
TwoDCNSApps,Cloud_Only,d-0 ,0.0
TwoDCNSApps,Cloud_Only,m-0-0 ,163915.01599999997
TwoDCNSApps,Cloud_Only,m-0-1 ,163915.01599999997
TwoDCNSApps,Cloud_Only,m-0-2 ,163915.01599999997
TwoDCNSApps,Cloud_Only,m-0-3 ,163915.01599999997
HighResTwoDCNSApps,Cloud_Only,cloud ,2550869.440545862
HighResTwoDCNSApps,Cloud_Only,proxy-server ,0.0
HighResTwoDCNSApps,Cloud_Only,d-0 ,0.0
HighResTwoDCNSApps,Cloud_Only,m-0-0 ,167783.41599999947
HighResTwoDCNSApps,Cloud_Only,m-0-1 ,167783.41599999947
HighResTwoDCNSApps,Cloud_Only,m-0-2 ,167783.41599999947
HighResTwoDCNSApps,Cloud_Only,m-0-3 ,167783.41599999947
LowResTwoDCNSApps,Cloud_Only,cloud ,2482097.9785714042
LowResTwoDCNSApps,Cloud_Only,proxy-server ,0.0
LowResTwoDCNSApps,Cloud_Only,d-0 ,0.0
LowResTwoDCNSApps,Cloud_Only,m-0-0 ,161980.81600000078
LowResTwoDCNSApps,Cloud_Only,m-0-1 ,161980.81600000078
LowResTwoDCNSApps,Cloud_Only,m-0-2 ,161980.81600000078
LowResTwoDCNSApps,Cloud_Only,m-0-3 ,161980.81600000078
TwoDCNSApps,ModuleBased_Router_Proxy,cloud ,2386107.8115
TwoDCNSApps,ModuleBased_Router_Proxy,proxy-server ,174425.89280785777
TwoDCNSApps,ModuleBased_Router_Proxy,d-0 ,188765.3546900017
TwoDCNSApps,ModuleBased_Router_Proxy,m-0-0 ,163915.01599999997
TwoDCNSApps,ModuleBased_Router_Proxy,m-0-1 ,163915.01599999997
TwoDCNSApps,ModuleBased_Router_Proxy,m-0-2 ,163915.01599999997
TwoDCNSApps,ModuleBased_Router_Proxy,m-0-3 ,163915.01599999997
HighResTwoDCNSApps,ModuleBased_Router_Proxy,cloud ,2378795.747571428
HighResTwoDCNSApps,ModuleBased_Router_Proxy,proxy-server ,170405.88104781497
HighResTwoDCNSApps,ModuleBased_Router_Proxy,d-0 ,206625.8237899989
HighResTwoDCNSApps,ModuleBased_Router_Proxy,m-0-0 ,167783.41599999947
HighResTwoDCNSApps,ModuleBased_Router_Proxy,m-0-1 ,167783.41599999947
HighResTwoDCNSApps,ModuleBased_Router_Proxy,m-0-2 ,167783.41599999947
HighResTwoDCNSApps,ModuleBased_Router_Proxy,m-0-3 ,167783.41599999947
LowResTwoDCNSApps,ModuleBased_Router_Proxy,cloud ,2389377.30775
LowResTwoDCNSApps,ModuleBased_Router_Proxy,proxy-server ,174618.93059142953
LowResTwoDCNSApps,ModuleBased_Router_Proxy,d-0 ,177771.03369999974
LowResTwoDCNSApps,ModuleBased_Router_Proxy,m-0-0 ,161980.81600000078
LowResTwoDCNSApps,ModuleBased_Router_Proxy,m-0-1 ,161980.81600000078
LowResTwoDCNSApps,ModuleBased_Router_Proxy,m-0-2 ,161980.81600000078
LowResTwoDCNSApps,ModuleBased_Router_Proxy,m-0-3 ,161980.81600000078
