app_class,scenario,device,app,vm,energy
TwoDCNSApps,Router_Only,cloud ,dcns_1,user_interface_1,2.966399999998801
TwoDCNSApps,Router_Only,cloud ,dcns_0,user_interface,2.966399999998801
TwoDCNSApps,Router_Only,d-0 ,dcns_1,object_tracker_1,14.720777142857383
TwoDCNSApps,Router_Only,d-0 ,dcns_1,object_detector_1,29.44155428571413
TwoDCNSApps,Router_Only,d-0 ,dcns_0,object_tracker,14.720777142856864
TwoDCNSApps,Router_Only,d-0 ,dcns_0,object_detector,29.463022085714588
TwoDCNSApps,Router_Only,m-0-0 ,dcns_1,motion_detector_1,16.980819999999987
TwoDCNSApps,Router_Only,m-0-0 ,dcns_0,motion_detector,16.980819999999987
TwoDCNSApps,Router_Only,m-0-1 ,dcns_1,motion_detector_1,16.980819999999987
TwoDCNSApps,Router_Only,m-0-1 ,dcns_0,motion_detector,16.980819999999987
TwoDCNSApps,Router_Only,m-0-2 ,dcns_1,motion_detector_1,16.980819999999987
TwoDCNSApps,Router_Only,m-0-2 ,dcns_0,motion_detector,16.980819999999987
TwoDCNSApps,Router_Only,m-0-3 ,dcns_1,motion_detector_1,16.980819999999987
TwoDCNSApps,Router_Only,m-0-3 ,dcns_0,motion_detector,16.980819999999987
HighResTwoDCNSApps,Router_Only,cloud ,dcns_1,user_interface_1,5.932799999997742
HighResTwoDCNSApps,Router_Only,cloud ,dcns_0,user_interface,5.932799999997742
HighResTwoDCNSApps,Router_Only,d-0 ,dcns_1,object_tracker_1,14.79744785714326
HighResTwoDCNSApps,Router_Only,d-0 ,dcns_1,object_detector_1,59.18979142857146
HighResTwoDCNSApps,Router_Only,d-0 ,dcns_0,object_tracker,14.797447857141366
HighResTwoDCNSApps,Router_Only,d-0 ,dcns_0,object_detector,59.23272702857307
HighResTwoDCNSApps,Router_Only,m-0-0 ,dcns_1,motion_detector_1,33.961640000000095
HighResTwoDCNSApps,Router_Only,m-0-0 ,dcns_0,motion_detector,33.961640000000095
HighResTwoDCNSApps,Router_Only,m-0-1 ,dcns_1,motion_detector_1,33.961640000000095
HighResTwoDCNSApps,Router_Only,m-0-1 ,dcns_0,motion_detector,33.961640000000095
HighResTwoDCNSApps,Router_Only,m-0-2 ,dcns_1,motion_detector_1,33.961640000000095
HighResTwoDCNSApps,Router_Only,m-0-2 ,dcns_0,motion_detector,33.961640000000095
