app_class,scenario,device,energy
LowResTwoDCNSApps,Cloud_Only,m-0-3 ,161850.93099999975
TwoDCNSApps,ModuleBased_Router_Proxy,cloud ,2419727.2900714297
TwoDCNSApps,ModuleBased_Router_Proxy,proxy-server ,181774.52137055906
TwoDCNSApps,ModuleBased_Router_Proxy,d-0 ,207589.3669833334
TwoDCNSApps,ModuleBased_Router_Proxy,m-0-0 ,163143.79099999968
TwoDCNSApps,ModuleBased_Router_Proxy,m-0-1 ,163143.79099999968
TwoDCNSApps,ModuleBased_Router_Proxy,m-0-2 ,163143.79099999968
TwoDCNSApps,ModuleBased_Router_Proxy,m-0-3 ,163143.79099999968
HighResTwoDCNSApps,ModuleBased_Router_Proxy,cloud ,2395592.769
HighResTwoDCNSApps,ModuleBased_Router_Proxy,proxy-server ,165045.8000455001
HighResTwoDCNSApps,ModuleBased_Router_Proxy,d-0 ,208244.81593332998
HighResTwoDCNSApps,ModuleBased_Router_Proxy,m-0-0 ,165729.5109999987
HighResTwoDCNSApps,ModuleBased_Router_Proxy,m-0-1 ,165729.5109999987
HighResTwoDCNSApps,ModuleBased_Router_Proxy,m-0-2 ,165729.5109999987
HighResTwoDCNSApps,ModuleBased_Router_Proxy,m-0-3 ,165729.5109999987
LowResTwoDCNSApps,ModuleBased_Router_Proxy,cloud ,2421343.529178571
LowResTwoDCNSApps,ModuleBased_Router_Proxy,proxy-server ,188603.34842849968
LowResTwoDCNSApps,ModuleBased_Router_Proxy,d-0 ,189853.91019666693
LowResTwoDCNSApps,ModuleBased_Router_Proxy,m-0-0 ,161850.93099999975
LowResTwoDCNSApps,ModuleBased_Router_Proxy,m-0-1 ,161850.93099999975
LowResTwoDCNSApps,ModuleBased_Router_Proxy,m-0-2 ,161850.93099999975
LowResTwoDCNSApps,ModuleBased_Router_Proxy,m-0-3 ,161850.93099999975
